bls_head.browLowerer_L,bls_head.browLowerer_R,bls_head.cheekPuff_L,bls_head.cheekPuff_R,bls_head.cheekRaiser_L,bls_head.cheekRaiser_R,bls_head.cheekSuck_L,bls_head.cheekSuck_R,bls_head.chinRaiser_B,bls_head.chinRaiser_T,bls_head.dimpler_L,bls_head.dimpler_R,bls_head.eyesClosed_L,bls_head.eyesClosed_R,bls_head.eyesLookDown_L,bls_head.eyesLookDown_R,bls_head.eyesLookLeft_L,bls_head.eyesLookLeft_R,bls_head.eyesLookRight_L,bls_head.eyesLookRight_R,bls_head.eyesLookUp_L,bls_head.eyesLookUp_R,bls_head.innerBrowRaiser_L,bls_head.innerBrowRaiser_R,bls_head.jawDrop,bls_head.jawSidewaysLeft,bls_head.jawSidewaysRight,bls_head.jawThrust,bls_head.lidTightener_L,bls_head.lidTightener_R,bls_head.lipCornerDepressor_L,bls_head.lipCornerDepressor_R,bls_head.lipCornerPuller_L,bls_head.lipCornerPuller_R,bls_head.lipFunneler_LB,bls_head.lipFunneler_LT,bls_head.lipFunneler_RB,bls_head.lipFunneler_RT,bls_head.lipPressor_L,bls_head.lipPressor_R,bls_head.lipPucker_L,bls_head.lipPucker_R,bls_head.lipsToward_LB,bls_head.lipsToward_LT,bls_head.lipsToward_RB,bls_head.lipsToward_RT,bls_head.lipStretcher_L,bls_head.lipStretcher_R,bls_head.lipSuck_LB,bls_head.lipSuck_LT,bls_head.lipSuck_RB,bls_head.lipSuck_RT,bls_head.lipTightener_L,bls_head.lipTightener_R,bls_head.lowerLipDepressor_L,bls_head.lowerLipDepressor_R,bls_head.mouthLeft,bls_head.mouthRight,bls_head.nasolabialFurrow_L,bls_head.nasolabialFurrow_R,bls_head.noseWrinkler_L,bls_head.noseWrinkler_R,bls_head.nostrilCompressor_L,bls_head.nostrilCompressor_R,bls_head.nostrilDilator_L,bls_head.nostrilDilator_R,bls_head.outerBrowRaiser_L,bls_head.outerBrowRaiser_R,bls_head.upperLidRaiser_L,bls_head.upperLidRaiser_R,bls_head.upperLipRaiser_L,bls_head.upperLipRaiser_R,bls_head.jawDrop75,bls_head.lipsToward75_LB,bls_head.lipsToward75_LT,bls_head.lipsToward75_RB,bls_head.lipsToward75_RT,bls_head.cheekPuff50_L,bls_head.cheekPuff50_R,bls_head.cheekRaiser50_L,bls_head.cheekRaiser50_R,bls_head.dimpler50_L,bls_head.dimpler50_R,bls_head.eyesClosed50_L,bls_head.eyesClosed50_R,bls_head.eyesLookDown50_L,bls_head.eyesLookDown50_R,bls_head.eyesLookLeft50_L,bls_head.eyesLookLeft50_R,bls_head.eyesLookRight50_L,bls_head.eyesLookRight50_R,bls_head.innerBrowRaiser50_L,bls_head.innerBrowRaiser50_R,bls_head.jawDrop50,bls_head.lipCornerDepressor50_L,bls_head.lipCornerDepressor50_R,bls_head.lipCornerPuller50_L,bls_head.lipCornerPuller50_R,bls_head.lipFunneler50_LB,bls_head.lipFunneler50_LT,bls_head.lipFunneler50_RB,bls_head.lipFunneler50_RT,bls_head.lipPucker50_L,bls_head.lipPucker50_R,bls_head.lipsToward50_LB,bls_head.lipsToward50_LT,bls_head.lipsToward50_RB,bls_head.lipsToward50_RT,bls_head.lipStretcher50_L,bls_head.lipStretcher50_R,bls_head.lipSuck50_LB,bls_head.lipSuck50_LT,bls_head.lipSuck50_RB,bls_head.lipSuck50_RT,bls_head.lowerLipDepressor50_L,bls_head.lowerLipDepressor50_R,bls_head.outerBrowRaiser50_L,bls_head.outerBrowRaiser50_R,bls_head.jawDrop25,bls_head.lipCornerPuller25_L,bls_head.lipCornerPuller25_R,bls_head.lipsToward25_LB,bls_head.lipsToward25_LT,bls_head.lipsToward25_RB,bls_head.lipsToward25_RT,bls_head.lipStretcher25_L,bls_head.lipStretcher25_R,bls_head.browLowerer_cheekRaiser_L,bls_head.browLowerer_cheekRaiser_R,bls_head.browLowerer_eyesClosed_L,bls_head.browLowerer_eyesClosed_R,bls_head.browLowerer_eyesLookDown_L,bls_head.browLowerer_eyesLookDown_R,bls_head.browLowerer_innerBrowRaiser_L,bls_head.browLowerer_innerBrowRaiser_R,bls_head.cheekPuff_jawDrop_L,bls_head.cheekPuff_jawDrop_R,bls_head.cheekRaiser_eyesClosed_L,bls_head.cheekRaiser_eyesClosed_R,bls_head.cheekRaiser_eyesLookDown_L,bls_head.cheekRaiser_eyesLookDown_R,bls_head.cheekRaiser_lidTightener_L,bls_head.cheekRaiser_lidTightener_R,bls_head.cheekRaiser_lipCornerPuller_L,bls_head.cheekRaiser_lipCornerPuller_R,bls_head.cheekRaiser_noseWrinkler_L,bls_head.cheekRaiser_noseWrinkler_R,bls_head.cheekRaiser_outerBrowRaiser_L,bls_head.cheekRaiser_outerBrowRaiser_R,bls_head.dimpler_jawDrop_L,bls_head.dimpler_jawDrop_R,bls_head.dimpler_lipCornerPuller_L,bls_head.dimpler_lipCornerPuller_R,bls_head.dimpler_lipStretcher_L,bls_head.dimpler_lipStretcher_R,bls_head.eyesClosed_eyesLookDown_L,bls_head.eyesClosed_eyesLookDown_R,bls_head.eyesClosed_eyesLookLeft_L,bls_head.eyesClosed_eyesLookLeft_R,bls_head.eyesClosed_eyesLookRight_L,bls_head.eyesClosed_eyesLookRight_R,bls_head.eyesClosed_eyesLookUp_L,bls_head.eyesClosed_eyesLookUp_R,bls_head.eyesClosed_innerBrowRaiser_L,bls_head.eyesClosed_innerBrowRaiser_R,bls_head.eyesClosed_lidTightener_L,bls_head.eyesClosed_lidTightener_R,bls_head.eyesClosed_outerBrowRaiser_L,bls_head.eyesClosed_outerBrowRaiser_R,bls_head.eyesLookDown_eyesLookLeft_L,bls_head.eyesLookDown_eyesLookLeft_R,bls_head.eyesLookDown_eyesLookRight_L,bls_head.eyesLookDown_eyesLookRight_R,bls_head.eyesLookDown_innerBrowRaiser_L,bls_head.eyesLookDown_innerBrowRaiser_R,bls_head.eyesLookDown_outerBrowRaiser_L,bls_head.eyesLookDown_outerBrowRaiser_R,bls_head.eyesLookDown_upperLidRaiser_L,bls_head.eyesLookDown_upperLidRaiser_R,bls_head.eyesLookLeft_eyesLookUp_L,bls_head.eyesLookLeft_eyesLookUp_R,bls_head.eyesLookRight_eyesLookUp_L,bls_head.eyesLookRight_eyesLookUp_R,bls_head.jawDrop_lipCornerDepressor_L,bls_head.jawDrop_lipCornerDepressor_R,bls_head.jawDrop_lipCornerPuller_L,bls_head.jawDrop_lipCornerPuller_R,bls_head.jawDrop_lipFunneler_LB,bls_head.jawDrop_lipFunneler_LT,bls_head.jawDrop_lipFunneler_RB,bls_head.jawDrop_lipFunneler_RT,bls_head.jawDrop_lipPucker_L,bls_head.jawDrop_lipPucker_R,bls_head.jawDrop_lipsToward_LB,bls_head.jawDrop_lipsToward_LT,bls_head.jawDrop_lipsToward_RB,bls_head.jawDrop_lipsToward_RT,bls_head.jawDrop_lipStretcher_L,bls_head.jawDrop_lipStretcher_R,bls_head.jawDrop_lipSuck_LB,bls_head.jawDrop_lipSuck_LT,bls_head.jawDrop_lipSuck_RB,bls_head.jawDrop_lipSuck_RT,bls_head.jawDrop_lowerLipDepressor_L,bls_head.jawDrop_lowerLipDepressor_R,bls_head.jawDrop_upperLipRaiser_L,bls_head.jawDrop_upperLipRaiser_R,bls_head.lidTightener_lipCornerPuller_L,bls_head.lidTightener_lipCornerPuller_R,bls_head.lidTightener_upperLidRaiser_L,bls_head.lidTightener_upperLidRaiser_R,bls_head.lipCornerDepressor_lipCornerPuller_L,bls_head.lipCornerDepressor_lipCornerPuller_R,bls_head.lipCornerDepressor_upperLipRaiser_L,bls_head.lipCornerDepressor_upperLipRaiser_R,bls_head.lipCornerPuller_lipStretcher_L,bls_head.lipCornerPuller_lipStretcher_R,bls_head.lipCornerPuller_lowerLipDepressor_L,bls_head.lipCornerPuller_lowerLipDepressor_R,bls_head.lipCornerPuller_nasolabialFurrow_L,bls_head.lipCornerPuller_nasolabialFurrow_R,bls_head.lipCornerPuller_noseWrinkler_L,bls_head.lipCornerPuller_noseWrinkler_R,bls_head.lipCornerPuller_upperLipRaiser_L,bls_head.lipCornerPuller_upperLipRaiser_R,bls_head.lipFunneler_lipPucker_LB,bls_head.lipFunneler_lipPucker_LT,bls_head.lipFunneler_lipPucker_RB,bls_head.lipFunneler_lipPucker_RT,bls_head.lipFunneler_lowerLipDepressor_LB,bls_head.lipFunneler_lowerLipDepressor_LT,bls_head.lipFunneler_lowerLipDepressor_RB,bls_head.lipFunneler_lowerLipDepressor_RT,bls_head.lipStretcher_lowerLipDepressor_L,bls_head.lipStretcher_lowerLipDepressor_R,bls_head.nasolabialFurrow_upperLipRaiser_L,bls_head.nasolabialFurrow_upperLipRaiser_R,bls_head.noseWrinkler_upperLipRaiser_L,bls_head.noseWrinkler_upperLipRaiser_R,bls_head.eyesClosed50_eyesLookDown_L,bls_head.eyesClosed50_eyesLookDown_R,bls_head.eyesClosed50_innerBrowRaiser_L,bls_head.eyesClosed50_innerBrowRaiser_R,bls_head.eyesClosed50_outerBrowRaiser_L,bls_head.eyesClosed50_outerBrowRaiser_R,bls_head.eyesClosed_eyesLookDown50_L,bls_head.eyesClosed_eyesLookDown50_R,bls_head.browLowerer_eyesClosed_eyesLookDown_L,bls_head.browLowerer_eyesClosed_eyesLookDown_R,bls_head.browLowerer_eyesClosed_lidTightener_L,bls_head.browLowerer_eyesClosed_lidTightener_R,bls_head.cheekRaiser_eyesClosed_eyesLookDown_L,bls_head.cheekRaiser_eyesClosed_eyesLookDown_R,bls_head.cheekRaiser_eyesClosed_lidTightener_L,bls_head.cheekRaiser_eyesClosed_lidTightener_R,bls_head.cheekRaiser_eyesClosed_lipCornerPuller_L,bls_head.cheekRaiser_eyesClosed_lipCornerPuller_R,bls_head.cheekRaiser_lidTightener_lipCornerPuller_L,bls_head.cheekRaiser_lidTightener_lipCornerPuller_R,bls_head.dimpler_jawDrop_lipCornerPuller_L,bls_head.dimpler_jawDrop_lipCornerPuller_R,bls_head.dimpler_lipCornerPuller_lipStretcher_L,bls_head.dimpler_lipCornerPuller_lipStretcher_R,bls_head.eyesClosed_eyesLookDown_eyesLookLeft_L,bls_head.eyesClosed_eyesLookDown_eyesLookLeft_R,bls_head.eyesClosed_eyesLookDown_eyesLookRight_L,bls_head.eyesClosed_eyesLookDown_eyesLookRight_R,bls_head.eyesClosed_eyesLookDown_innerBrowRaiser_L,bls_head.eyesClosed_eyesLookDown_innerBrowRaiser_R,bls_head.eyesClosed_eyesLookDown_outerBrowRaiser_L,bls_head.eyesClosed_eyesLookDown_outerBrowRaiser_R,bls_head.jawDrop_lipCornerPuller_lipStretcher_L,bls_head.jawDrop_lipCornerPuller_lipStretcher_R,bls_head.jawDrop_lipCornerPuller_lowerLipDepressor_L,bls_head.jawDrop_lipCornerPuller_lowerLipDepressor_R,bls_head.jawDrop_lipCornerPuller_upperLipRaiser_L,bls_head.jawDrop_lipCornerPuller_upperLipRaiser_R,bls_head.jawDrop_lipFunneler_lipPucker_LB,bls_head.jawDrop_lipFunneler_lipPucker_LT,bls_head.jawDrop_lipFunneler_lipPucker_RB,bls_head.jawDrop_lipFunneler_lipPucker_RT,bls_head.jawDrop_lipFunneler_lipsToward_LB,bls_head.jawDrop_lipFunneler_lipsToward_LT,bls_head.jawDrop_lipFunneler_lipsToward_RB,bls_head.jawDrop_lipFunneler_lipsToward_RT,bls_head.jawDrop_lipPucker_lipsToward_LB,bls_head.jawDrop_lipPucker_lipsToward_LT,bls_head.jawDrop_lipPucker_lipsToward_RB,bls_head.jawDrop_lipPucker_lipsToward_RT,bls_head.lipCornerPuller_lipStretcher_lowerLipDepressor_L,bls_head.lipCornerPuller_lipStretcher_lowerLipDepressor_R,bls_head.lipCornerPuller_nasolabialFurrow_upperLipRaiser_L,bls_head.lipCornerPuller_nasolabialFurrow_upperLipRaiser_R,bls_head.lipCornerPuller_noseWrinkler_upperLipRaiser_L,bls_head.lipCornerPuller_noseWrinkler_upperLipRaiser_R,bls_head.jawDrop_lipPucker_lipsToward75_LB,bls_head.jawDrop_lipPucker_lipsToward75_LT,bls_head.jawDrop_lipPucker_lipsToward75_RB,bls_head.jawDrop_lipPucker_lipsToward75_RT,bls_head.eyesClosed50_eyesLookDown_innerBrowRaiser_L,bls_head.eyesClosed50_eyesLookDown_innerBrowRaiser_R,bls_head.eyesClosed50_eyesLookDown_outerBrowRaiser_L,bls_head.eyesClosed50_eyesLookDown_outerBrowRaiser_R,bls_head.jawDrop_lipPucker_lipsToward50_LB,bls_head.jawDrop_lipPucker_lipsToward50_LT,bls_head.jawDrop_lipPucker_lipsToward50_RB,bls_head.jawDrop_lipPucker_lipsToward50_RT,bls_head.jawDrop_lipPucker_lipsToward25_LB,bls_head.jawDrop_lipPucker_lipsToward25_LT,bls_head.jawDrop_lipPucker_lipsToward25_RB,bls_head.jawDrop_lipPucker_lipsToward25_RT,bls_head.browLowerer_cheekRaiser_eyesClosed_lidTightener_L,bls_head.browLowerer_cheekRaiser_eyesClosed_lidTightener_R,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_LB,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_LT,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_RB,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_RT,bls_head.neck_reduction,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.848,15.267,0.848,8.047,0,1.526,7.129,0,0,0,0.015,0.034,0,0,0,0,1.663,3.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.696,30.534,1.696,16.093,0,3.052,14.259,0,0.029,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866,0,0,0,0,0,0,0,0,0,0,0,0.05,1.387,0.05,0.731,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,1.228,0,0.233,0.06,0,0,0,0,0.005,0.014,0.475,0,0.219,0,0.123,0.06,0,0,0.003,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,2.457,0,0.011,0,0.438,0.014,2.457,0,0.112,0.001,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.001,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.423,7.446,0.423,3.934,0,1.526,7.129,0,0,0,0.012,0.028,0,0,0,0,0.838,1.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846,14.892,0.846,7.868,0,3.052,14.258,0,0.024,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239,0,0,0,0,0,0,0,0,0,0,0,0.017,0.608,0.017,0.321,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.293,0,0.114,0.03,0,0,0,0,0.002,0.004,0.104,0,0.083,0,0.06,0.03,0,0,0.001,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.586,0,0.004,0,0.167,0.004,0.586,0,0.024,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.223,2.352,0.223,1.287,0,3.916,4.74,0,0,0,0.01,0.023,0,0,0,0,0.801,0.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445,4.704,0.445,2.575,0,7.832,9.48,0,0.02,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714,0,0,0,0,0,0,0,0,0,0,0,0.009,0.156,0.009,0.085,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.092,0.011,0,0,0,0,0.001,0.002,0.016,0,0.032,0,0.05,0.011,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.061,0,0.001,0,0.064,0.001,0.061,0,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.122,0.806,0.122,0.464,0,4.2,4.454,0,0,0,0.008,0.019,0,0,0,0,0.423,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,1.612,0.245,0.928,0,8.4,8.908,0,0.016,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.074,0,0,0,0,0,0,0,0,0,0,0,0.005,0.045,0.005,0.026,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.034,0.005,0,0,0,0,0,0.001,0.003,0,0.012,0,0.019,0.005,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.025,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,3.568,0.183,1.876,0.183,0,4.199,4.453,0,0,0,0.007,0.016,0,0,0,0,0.234,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.137,0.366,3.751,0.366,0,8.399,8.906,0,0.014,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,0,0,0,0,0,0,0,0,0,0,0,0.155,0.011,0.082,0.011,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0.008,0.159,0,0,0,0,0,0.008,0,0,0.002,0,0.008,0.084,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0.001,0,0,0,0.004,0.134,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,1.772,0.078,0.925,0.078,0,4.71,3.942,0,0,0,0.006,0.013,0,0,0,0,1.59,0.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.544,0.156,1.85,0.156,0,9.421,7.884,0,0.011,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.822,0,0,0,0,0,0,0,0,0,0,0,0.07,0.004,0.036,0.004,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0.004,0.07,0,0,0,0,0,0.028,0,0,0.001,0,0.004,0.036,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.002,0.033,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.576,0.387,0.481,0.387,0,2.7,5.952,0,0,0,0.005,0.011,0,0,0,0,0.805,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152,0.773,0.962,0.773,0,5.399,11.904,0,0.009,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.155,0,0,0,0,0,0,0,0,0,0,0,0.021,0.02,0.017,0.02,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0,0.01,0.034,0,0,0,0,0,0.005,0.001,0,0.006,0,0.01,0.029,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.003,0,0,0,0.012,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.348,0.177,0.262,0.177,0,2.875,5.776,0,0,0,0.004,0.024,0,0,0,0,0.778,3.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.354,0.524,0.354,0,5.751,11.552,0,0.008,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.413,0,0,0,0,0,0,0,0,0,0,0,0.009,0.008,0.007,0.008,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.005,0.02,0,0,0,0,0,0.003,0.005,0,0.003,0,0.005,0.015,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0,0.006,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.211,0.086,0.149,0.086,0,2.875,5.776,0,0,0,0.003,0.019,0,0,0,0,0.412,1.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423,0.172,0.297,0.172,0,5.751,11.552,0,0.006,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.616,0,0,0,0,0,0,0,0,0,0,0,0.006,0.004,0.005,0.004,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.012,0,0,0,0,0,0.001,0.001,0,0.002,0,0.002,0.009,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.087,15.803,0.087,7.934,0,4.051,4.603,0,0,0,0.003,0.016,0,0,0,0,0.228,0.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,31.605,0.175,15.869,0,8.102,9.205,0,0.005,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772,0,0,0,0,0,0,0,0,0,0,0,0.002,0.711,0.002,0.357,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.254,0,0.64,0.004,0,0,0,0,0.003,0,0.107,0,0.219,0,0.321,0.004,0,0,0.001,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.508,0,0.005,0,0.438,0,2.508,0,0.056,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
